,id,Profession,annee_sour,source,Professi_1,localisati,détail,ind_Nom,indiv_titr,associé_n,successeur,ancienne m,nbre_adres,activités,annee_expo,nom_boutiq,type_rue,article_ru,nom_rue,num_rue,cpltnum_ru,ville_rue,autre_vill,infos_rue,unnamed_1,quart/sect,arrondisse,unnamed_2,unnamed_3,geocoder_t,geocoder_s,a_corriger,lon,lat,address,type_1,properties.city_1,properties.oldcity_1,properties.street_1,properties.postalcode_1,properties.number_1,properties.inseecode_1,properties.housenumberinfos_1,properties._score_1,properties._type_1,geometry.type_1,geometry.lng_1,geometry.lat_1,properties.housenumberinfos.date_1,properties.housenumberinfos.source_1,properties.housenumberinfos.kind_1,properties.housenumberinfos.otherpositions_1
148,156,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,petit-samson,,,,,,fab châles de laine façon cachemire et autres,,,rue,,bourbon villeneuve,50,,BN,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35114753075508,48.868985370645596,50  rue  bourbon villeneuve,Feature,Paris 6e Arrondissement,[],rue de bourbon le chateau,75006,,"['75106', '75']",,0.4456762749445676,address,Point,2.336137,48.853866,,,,
149,157,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,ternois,,,,,,"fab châles brochés, gazes, voiles, barèges et nouveautés",,,rue,,bourbon villeneuve,53,,BN,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35097396573333,48.8690331397025,53  rue  bourbon villeneuve,Feature,Paris 6e Arrondissement,[],rue de bourbon le chateau,75006,,"['75106', '75']",,0.4405594405594406,address,Point,2.336137,48.853866,,,,
150,158,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,barrier & co.,,,,,,fab. brochés façon cachemire et nouveautés,,,rue,,bourbon villeneuve,57,,BN,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3512941484822996,48.869126164878,57  rue  bourbon villeneuve,Feature,Paris 6e Arrondissement,[],rue de bourbon le chateau,75006,,"['75106', '75']",,0.4405594405594406,address,Point,2.336137,48.853866,,,,
151,159,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,"augouard, mad.",,,,,,mde,,,rue,du,petit carreau,43,,bn,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3472841806943996,48.867983801486396,43  rue du petit carreau,Feature,Paris 2e Arrondissement,[],rue des petits carreaux,75002,43,"['75102', '75']",,0.6874999999999999,address,Point,2.347437,48.868111,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.347408', '48.868138']}}]"
152,160,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,"bonichon, b.fils & co.",,,,,,f. brochés en tout genre et mérinos en gros,,,rue,,saint denis,367,,bn,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3518278743083196,48.868577407578705,367  rue  saint denis,Feature,Paris 2e Arrondissement,[],rue saint-denis,75002,,"['75102', '75']",,0.8268398268398267,address,Point,2.350806,48.866191,,,,
153,161,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,dufour & co.,,,,,,fab.,,,rue,,saint denis,367,,bn,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35182605471898,48.868578227096,367  rue  saint denis,Feature,Paris 2e Arrondissement,[],rue saint-denis,75002,,"['75102', '75']",,0.8268398268398267,address,Point,2.350806,48.866191,,,,
154,162,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,boudet ainé,,,,,,fab. brochés façon cachemire et nouveautés,,,rue,,saint denis,369,,bn,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35185292960108,48.8686347757481,369  rue  saint denis,Feature,Paris 2e Arrondissement,[],rue saint-denis,75002,,"['75102', '75']",,0.8268398268398267,address,Point,2.350806,48.866191,,,,
155,163,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,brabau,,,,,,fab.,,,rue,,saint denis,375,,bn,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35193694378244,48.8687840590393,375  rue  saint denis,Feature,Paris 2e Arrondissement,[],rue saint-denis,75002,,"['75102', '75']",,0.8268398268398267,address,Point,2.350806,48.866191,,,,
156,164,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,rossignol,,,,,,fab façon cachemire,,,rue,,saint denis,377,,bn,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35195548570083,48.8688381848609,377  rue  saint denis,Feature,Paris 2e Arrondissement,[],rue saint-denis,75002,,"['75102', '75']",,0.8268398268398267,address,Point,2.350806,48.866191,,,,
157,165,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,robin,,,,,,fab,,,rue,,saint denis,321,,bn,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35131096470335,48.8672144688081,321  rue  saint denis,Feature,Paris 2e Arrondissement,[],rue saint-denis,75002,,"['75102', '75']",,0.8268398268398267,address,Point,2.350806,48.866191,,,,
158,166,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,ponsin et perardel,,,,,,"filat. de laines peignées et cardées, cachemires filés et à broder pour la f. de châles et tissus, soieries et nouveautés",,,rue,,thévenot,12,,BN,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34925162341913,48.8668053521222,12  rue  thévenot,Feature,Folembray,[],rue thévenot,02670,12,"['02318', '02']",,0.8395721925133689,address,Point,3.290903,49.540759,2018-10-18,ign,entrance,"[{'date': '2018-10-18', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['3.290812', '49.54092']}}]"
159,167,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,"lupin, b. péture, fils & co.",,,,,,"fab châles, soie et laine, bourre de soie et cachemires brochés en tout genre, gazes de soie, barèges et batistes",,,rue,,lepelletier,2,,chaussée antin,2.0,,,,,,,precise_geocoding,jacoubet_paris,1,2.33835451551766,48.8721659532554,2  rue  lepelletier,Feature,Lille,[],rue lepelletier,59800,2,"['59350', '59']",,0.8564593301435406,address,Point,3.063642,50.638227,2018-10-20,ign,entrance,"[{'date': '2018-10-20', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['3.063637', '50.63824']}}]"
160,168,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,ponsin et perardel,,,,,,"filat. de laines peignées et cardées, cachemires filés et à broder pour la f de châles et tissus, soieries et nouveautés",,,rue,,chateaulandon,17,19,fbg st denis,,,,,,,,precise_geocoding,jacoubet_paris,1,2.36402856286271,48.8836090670113,17 19 rue  chateaulandon,Feature,Paris 18e Arrondissement,[],rue esclangon,75018,19,"['75118', '75']",,0.4428152492668621,address,Point,2.343131,48.896577,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.343011', '48.896783']}}]"
161,169,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,vatin,,,,,,fab,,,rue,,enclos saint laurent,8,,fbg st denis,5.0,,,,,,,precise_geocoding,jacoubet_paris,1,2.35830864001926,48.8755236680085,8  rue  enclos saint laurent,Feature,Paris 10e Arrondissement,[],rue saint laurent,75010,8,"['75110', '75']",,0.7727272727272726,address,Point,2.358412,48.875663,2018-10-21,dgfip,parcel,"[{'date': '2019-11-05', 'source': 'ign', 'kind': 'segment', 'geometry': {'type': 'Point', 'coordinates': ['2.35822691475335', '48.8755093305506']}}]"
162,170,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,degrave frères,,,,,,"fab. toute sorte de châles de laine et de cachemire, unis et brochés, gazes, barèges en laine pour robes, fichus et ceinture, et toutes gazes en soies unies et brochées, soufflées et lamées",,,rue,du,faubourg saint denis,24,,fbg st denis,5.0,,,,,,,precise_geocoding,jacoubet_paris,1,2.35332267888942,48.8708648864271,24  rue du faubourg saint denis,Feature,Paris 10e Arrondissement,[],rue du faubourg saint-denis,75010,24,"['75110', '75']",,1.0,address,Point,2.353325,48.870891,2018-10-21,ign,segment,
163,171,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,fournel ainé,,,,,,f cachemires,,,rue,du,faubourg saint denis,180,,fbg st denis,5.0,,,,,,,precise_geocoding,jacoubet_paris,1,2.35795174298528,48.880708772305795,180  rue du faubourg saint denis,Feature,Paris 10e Arrondissement,[],rue du faubourg saint-denis,75010,180,"['75110', '75']",,1.0,address,Point,2.357822,48.880487,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.358062', '48.880437']}}]"
164,172,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,clément,,,,,,"dépôt de cachemires français Lagorce, Ternaux, etc, châles de laine, de bourre de soie",,,rue,,feydeau,32,,feydeau,2.0,,,,,,,precise_geocoding,jacoubet_paris,1,2.3392916240605097,48.8698906805175,32  rue  feydeau,Feature,Paris 2e Arrondissement,[],rue feydeau,75002,32,"['75102', '75']",,1.0,address,Point,2.339344,48.869881,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.339376', '48.869965']}}]"
165,173,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,brousse & audbert,,,,,,mds,,,rue,,feydeau,34,,feydeau,2.0,,,,,,,precise_geocoding,jacoubet_paris,1,2.33915284180846,48.8699280072201,34  rue  feydeau,Feature,Paris 2e Arrondissement,[],rue feydeau,75002,34,"['75102', '75']",,1.0,address,Point,2.339211,48.869908,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.339287', '48.869974']}}]"
166,174,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,brousse & audbert,,,,,,mds,,,rue,,richelieu,82,,feydeau,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3391126837653,48.869968823632604,82  rue  richelieu,Feature,Paris 2e Arrondissement,[],rue de richelieu,75002,82,"['75102', '75']",,0.87012987012987,address,Point,2.33913,48.869947,2018-10-21,ign,segment,
167,175,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,"leguillier, mad.",,,,,,mde,,,rue,,sainte anne,44,,feydeau,,,,,,,,precise_geocoding,jacoubetl_paris,1,2.33604569036971,48.867304830415,44  rue  sainte anne,Feature,Paris 2e Arrondissement,[],rue sainte-anne,75002,44,"['75102', '75']",,1.0,address,Point,2.336097,48.867306,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.336281', '48.867269']}}]"
168,176,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,"couturier, ve",,,,,,mde,,,rue,,sainte anne,46,,feydeau,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33612102541964,48.86745028706671,46  rue  sainte anne,Feature,Paris 2e Arrondissement,[],rue sainte-anne,75002,46,"['75102', '75']",,1.0,address,Point,2.336159,48.867447,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.336422', '48.867327']}}]"
169,219,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,prissette pére & fils,,,,,,"fab. laine, façon cachemire, gazes et barèges",,,rue,,neuve saint eustache,24,,mmt,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34535049217327,48.867217930057,24  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
170,177,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,bosquillon,,,,,,"fab en laine superfine et cachemire pur, unis et brochés, gazes. Fabrique rue fossés st victor ; magasins rue nse",,,rue,des,fossés saint victor,13,,jardin du roi,12.0,,,,,,,precise_geocoding,jacoubet_paris,1,2.3521869912129,48.847022455494496,13  rue des fossés saint victor,Feature,Paris 5e Arrondissement,[],rue des fossés saint-marcel,75005,13,"['75105', '75']",,0.6736596736596736,address,Point,2.356186,48.838825,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.356337', '48.838858']}}]"
171,178,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,johanys & co.,,,,,,f. châles imprimés et art. de nouveautés,,,rue,de,pontoise,16,,jardin du roi,,,,,,,,precise_geocoding,jacoubetl_paris,1,2.35168108194933,48.8496695694329,16  rue de pontoise,Feature,Paris 5e Arrondissement,[],rue de pontoise,75005,,"['75105', '75']",,0.8636363636363635,address,Point,2.350983,48.848393,,,,
172,179,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,poultier & charaudeau,,,,,,"fab laine, brochés et imprimés, mérinos et escots en gros",,,rue,,saint denis,140,,lombards,,,,,,,,precise_geocoding,poubelle_municipal_paris,1,2.34923369143879,48.86183096595779,140  rue  saint denis,Feature,Paris 2e Arrondissement,[],rue saint-denis,75002,,"['75102', '75']",,0.8268398268398267,address,Point,2.350806,48.866191,,,,
173,180,chales (fabricans et march. de),1825,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXVIIIe année, 1825.",A1825,,,sangouard,,,,,,f façon cachemire,,,rue,,saint denis,278,,lombards,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35066213938325,48.865749413164394,278  rue  saint denis,Feature,Paris 2e Arrondissement,[],rue saint-denis,75002,,"['75102', '75']",,0.8268398268398267,address,Point,2.350806,48.866191,,,,
